id,majortopic,subtopic,PAPMajorTopic,CAPsubTopic,Topic,year,percent,PAPpercent,congress
7840,2,202,2,202,202,1964,,,88
97,2,202,2,202,202,1965,,,89
4239,2,202,2,202,202,1966,,,89
5407,2,202,2,202,202,1967,,,90
3221,2,202,2,202,202,1968,,,90
8631,2,202,2,202,202,1969,,,91
2660,2,202,2,202,202,1970,,,91
5466,2,202,2,202,202,1971,,,92
2306,2,202,2,202,202,1972,0.50371,0.50371,92
943,2,202,2,202,202,1973,0.51309,0.51309,93
5576,2,202,2,202,202,1974,0.52594,0.52594,93
5701,2,202,2,202,202,1975,0.53198,0.53198,94
5664,2,202,2,202,202,1976,0.53742,0.53742,94
4867,2,202,2,202,202,1977,0.52552,0.52552,95
9945,2,202,2,202,202,1978,0.54583,0.54583,95
1952,2,202,2,202,202,1979,0.55768,0.55768,96
7592,2,202,2,202,202,1980,0.56821,0.56821,96
9906,2,202,2,202,202,1981,0.55843,0.55843,97
4785,2,202,2,202,202,1982,0.55722,0.55722,97
3029,2,202,2,202,202,1983,0.57666,0.57666,98
7301,2,202,2,202,202,1984,0.58082,0.58082,98
1122,2,202,2,202,202,1985,0.5693,0.5693,99
4209,2,202,2,202,202,1986,0.56611,0.56611,99
2764,2,202,2,202,202,1987,0.5652,0.5652,100
1177,2,202,2,202,202,1988,0.57839,0.57839,100
3439,2,202,2,202,202,1989,0.6062,0.6062,101
981,2,202,2,202,202,1990,0.59093,0.59093,101
5990,2,202,2,202,202,1991,0.63712,0.63712,102
7595,2,202,2,202,202,1992,0.64244,0.64244,102
957,2,202,2,202,202,1993,0.65149,0.65149,103
6718,2,202,2,202,202,1994,0.63775,0.63775,103
2551,2,202,2,202,202,1995,0.62487,0.62487,104
5896,2,202,2,202,202,1996,0.64146,0.64146,104
8819,2,202,2,202,202,1997,0.66138,0.66138,105
5397,2,202,2,202,202,1998,0.688,0.688,105
2774,2,202,2,202,202,1999,0.68181,0.68181,106
5472,2,202,2,202,202,2000,0.67528,0.67528,106
8147,2,202,2,202,202,2001,0.68215,0.68215,107
1821,2,202,2,202,202,2002,0.68121,0.68121,107
6958,2,202,2,202,202,2003,0.68245,0.68245,108
737,2,202,2,202,202,2004,0.6838,0.6838,108
1946,2,202,2,202,202,2005,0.68685,0.68685,109
1544,2,202,2,202,202,2006,0.7015,0.7015,109
571,2,202,2,202,202,2007,0.71336,0.71336,110
2284,2,202,2,202,202,2008,0.69961,0.69961,110
8508,2,202,2,202,202,2009,0.71927,0.71927,111
6225,2,202,2,202,202,2010,0.72636,0.72636,111
7041,2,202,2,202,202,2011,0.74942,0.74942,112
4866,2,202,2,202,202,2012,0.76496,0.76496,112
9198,2,202,2,202,202,2013,0.78136,0.78136,113
4119,2,202,2,202,202,2014,0.79689,0.79689,113
5121,2,202,2,202,202,2015,0.80692,0.80692,114
5157,2,202,2,202,202,2016,0.81369,0.81369,114
7794,2,202,2,202,202,2017,,,115
3323,2,202,2,202,202,2018,,,115
745,2,206,2,206,206,1940,,,76
8934,2,206,2,206,206,1941,,,77
7030,2,206,2,206,206,1942,,,77
8728,2,206,2,206,206,1943,,,78
8988,2,206,2,206,206,1944,,,78
4510,2,206,2,206,206,1945,,,79
2597,2,206,2,206,206,1946,,,79
9180,2,206,2,206,206,1947,0.34762,0.34762,80
7082,2,206,2,206,206,1948,0.41158,0.41158,80
286,2,206,2,206,206,1949,0.42142,0.42142,81
8126,2,206,2,206,206,1950,0.42293,0.42293,81
6661,2,206,2,206,206,1951,0.48694,0.48694,82
410,2,206,2,206,206,1952,0.57465,0.57465,82
270,2,206,2,206,206,1953,0.66615,0.66615,83
1097,2,206,2,206,206,1954,0.57307,0.57307,83
7125,2,206,2,206,206,1955,0.58911,0.58911,84
6938,2,206,2,206,206,1956,0.59161,0.59161,84
6793,2,206,2,206,206,1957,0.59201,0.59201,85
1241,2,206,2,206,206,1958,0.59207,0.59207,85
127,2,206,2,206,206,1959,0.59208,0.59208,86
5573,2,206,2,206,206,1960,0.59208,0.59208,86
1455,2,206,2,206,206,1961,0.59208,0.59208,87
3451,2,206,2,206,206,1962,0.59208,0.59208,87
1944,2,206,2,206,206,1963,0.59208,0.59208,88
8581,2,206,2,206,206,1964,0.59208,0.59208,88
9581,2,206,2,206,206,1965,0.62207,0.62207,89
8949,2,206,2,206,206,1966,0.66131,0.66131,89
7311,2,206,2,206,206,1967,0.70204,0.70204,90
2772,2,206,2,206,206,1968,0.72978,0.72978,90
7201,2,206,2,206,206,1969,0.70138,0.70138,91
754,2,206,2,206,206,1970,0.62734,0.62734,91
7780,2,206,2,206,206,1971,,,92
8606,2,206,2,206,206,1972,,,92
5449,2,206,2,206,206,1973,,,93
783,2,206,2,206,206,1974,,,93
7517,2,206,2,206,206,1975,,,94
5280,2,206,2,206,206,1976,,,94
7452,2,206,2,206,206,1977,,,95
5920,2,206,2,206,206,1978,,,95
4132,2,206,2,206,206,1979,,,96
3395,2,206,2,206,206,1980,,,96
1665,2,206,2,206,206,1981,,,97
4731,2,206,2,206,206,1982,,,97
7930,2,206,2,206,206,1983,,,98
981,2,206,2,206,206,1984,,,98
2022,2,206,2,206,206,1985,,,99
7499,2,206,2,206,206,1986,,,99
5376,2,206,2,206,206,1987,,,100
4357,2,206,2,206,206,1988,,,100
9674,2,206,2,206,206,1989,,,101
2119,2,206,2,206,206,1990,,,101
5057,2,206,2,206,206,1991,,,102
6919,2,206,2,206,206,1992,,,102
2183,2,206,2,206,206,1993,,,103
104,2,206,2,206,206,1994,,,103
3225,2,206,2,206,206,1995,,,104
8582,2,206,2,206,206,1996,,,104
6217,2,206,2,206,206,1997,,,105
5993,2,206,2,206,206,1998,,,105
3961,2,206,2,206,206,1999,,,106
7722,2,206,2,206,206,2000,,,106
242,2,206,2,206,206,2001,,,107
146,2,206,2,206,206,2002,,,107
6188,2,206,2,206,206,2003,,,108
5151,2,206,2,206,206,2004,,,108
9231,2,206,2,206,206,2005,,,109
1174,2,206,2,206,206,2006,,,109
8751,2,206,2,206,206,2007,,,110
2899,2,206,2,206,206,2008,,,110
7998,2,206,2,206,206,2009,,,111
9727,2,206,2,206,206,2010,,,111
5965,2,206,2,206,206,2011,,,112
5393,2,206,2,206,206,2012,,,112
3245,2,206,2,206,206,2013,,,113
6190,2,206,2,206,206,2014,,,113
5422,2,206,2,206,206,2015,,,114
9383,2,206,2,206,206,2016,,,114
8524,2,206,2,206,206,2017,,,115
4193,2,206,2,206,206,2018,,,115
6655,2,207,2,207,207,1940,,,76
5714,2,207,2,207,207,1941,,,77
9233,2,207,2,207,207,1942,,,77
9908,2,207,2,207,207,1943,,,78
7203,2,207,2,207,207,1944,,,78
4811,2,207,2,207,207,1945,,,79
1349,2,207,2,207,207,1946,,,79
8957,2,207,2,207,207,1947,,,80
3051,2,207,2,207,207,1948,,,80
7703,2,207,2,207,207,1949,,,81
9994,2,207,2,207,207,1950,,,81
1284,2,207,2,207,207,1951,,,82
7492,2,207,2,207,207,1952,,,82
2486,2,207,2,207,207,1953,,,83
309,2,207,2,207,207,1954,,,83
9053,2,207,2,207,207,1955,,,84
1772,2,207,2,207,207,1956,,,84
1564,2,207,2,207,207,1957,,,85
381,2,207,2,207,207,1958,,,85
1861,2,207,2,207,207,1959,,,86
5715,2,207,2,207,207,1960,,,86
18,2,207,2,207,207,1961,,,87
4504,2,207,2,207,207,1962,,,87
7947,2,207,2,207,207,1963,,,88
2169,2,207,2,207,207,1964,0.52114,0.52114,88
2090,2,207,2,207,207,1965,0.56112,0.56112,89
1372,2,207,2,207,207,1966,0.57759,0.57759,89
7005,2,207,2,207,207,1967,0.58438,0.58438,90
3594,2,207,2,207,207,1968,0.58717,0.58717,90
2770,2,207,2,207,207,1969,0.58832,0.58832,91
5972,2,207,2,207,207,1970,0.5888,0.5888,91
9446,2,207,2,207,207,1971,0.58899,0.58899,92
4225,2,207,2,207,207,1972,0.58907,0.58907,92
949,2,207,2,207,207,1973,0.58911,0.58911,93
2574,2,207,2,207,207,1974,0.5834,0.5834,93
3703,2,207,2,207,207,1975,0.56157,0.56157,94
7667,2,207,2,207,207,1976,0.5606,0.5606,94
4002,2,207,2,207,207,1977,0.5655,0.5655,95
8,2,207,2,207,207,1978,0.50831,0.50831,95
2839,2,207,2,207,207,1979,0.48484,0.48484,96
7854,2,207,2,207,207,1980,0.47662,0.47662,96
2218,2,207,2,207,207,1981,0.5244,0.5244,97
311,2,207,2,207,207,1982,0.55615,0.55615,97
719,2,207,2,207,207,1983,0.51638,0.51638,98
748,2,207,2,207,207,1984,0.54725,0.54725,98
572,2,207,2,207,207,1985,0.52614,0.52614,99
7108,2,207,2,207,207,1986,0.53709,0.53709,99
3460,2,207,2,207,207,1987,0.54107,0.54107,100
4194,2,207,2,207,207,1988,0.52947,0.52947,100
9638,2,207,2,207,207,1989,0.50927,0.50927,101
24,2,207,2,207,207,1990,0.50211,0.50211,101
845,2,207,2,207,207,1991,0.51202,0.51202,102
4155,2,207,2,207,207,1992,0.54514,0.54514,102
2452,2,207,2,207,207,1993,0.51914,0.51914,103
6841,2,207,2,207,207,1994,0.52748,0.52748,103
6259,2,207,2,207,207,1995,0.55326,0.55326,104
5357,2,207,2,207,207,1996,0.53379,0.53379,104
9653,2,207,2,207,207,1997,0.5115,0.5115,105
9766,2,207,2,207,207,1998,0.50712,0.50712,105
8750,2,207,2,207,207,1999,0.4671,0.4671,106
8606,2,207,2,207,207,2000,0.50657,0.50657,106
9862,2,207,2,207,207,2001,0.49995,0.49995,107
3611,2,207,2,207,207,2002,0.50432,0.50432,107
2210,2,207,2,207,207,2003,0.50651,0.50651,108
5135,2,207,2,207,207,2004,0.55019,0.55019,108
4521,2,207,2,207,207,2005,0.53834,0.53834,109
2397,2,207,2,207,207,2006,0.52487,0.52487,109
1172,2,207,2,207,207,2007,0.53037,0.53037,110
3157,2,207,2,207,207,2008,0.52856,0.52856,110
2812,2,207,2,207,207,2009,0.51986,0.51986,111
4283,2,207,2,207,207,2010,0.50036,0.50036,111
4360,2,207,2,207,207,2011,0.55825,0.55825,112
5249,2,207,2,207,207,2012,0.55636,0.55636,112
913,2,207,2,207,207,2013,0.55443,0.55443,113
3685,2,207,2,207,207,2014,0.53876,0.53876,113
9251,2,207,2,207,207,2015,0.5275,0.5275,114
4343,2,207,2,207,207,2016,0.5198,0.5198,114
3856,2,207,2,207,207,2017,0.46436,0.46436,115
5670,2,207,2,207,207,2018,0.40526,0.40526,115
731,2,208,2,208,208,1940,,,76
1734,2,208,2,208,208,1941,,,77
7389,2,208,2,208,208,1942,,,77
1243,2,208,2,208,208,1943,,,78
3914,2,208,2,208,208,1944,,,78
45,2,208,2,208,208,1945,,,79
5076,2,208,2,208,208,1946,,,79
5778,2,208,2,208,208,1947,,,80
8811,2,208,2,208,208,1948,,,80
7058,2,208,2,208,208,1949,,,81
130,2,208,2,208,208,1950,,,81
4386,2,208,2,208,208,1951,,,82
5797,2,208,2,208,208,1952,,,82
4931,2,208,2,208,208,1953,,,83
5206,2,208,2,208,208,1954,,,83
2180,2,208,2,208,208,1955,,,84
7094,2,208,2,208,208,1956,,,84
832,2,208,2,208,208,1957,,,85
1691,2,208,2,208,208,1958,,,85
107,2,208,2,208,208,1959,0.63762,0.63762,86
5947,2,208,2,208,208,1960,0.63538,0.63538,86
8041,2,208,2,208,208,1961,0.63219,0.63219,87
4195,2,208,2,208,208,1962,0.58669,0.58669,87
8042,2,208,2,208,208,1963,0.59292,0.59292,88
4780,2,208,2,208,208,1964,0.64595,0.64595,88
6565,2,208,2,208,208,1965,0.66548,0.66548,89
6803,2,208,2,208,208,1966,0.6486,0.6486,89
1924,2,208,2,208,208,1967,0.61562,0.61562,90
5065,2,208,2,208,208,1968,0.60389,0.60389,90
9544,2,208,2,208,208,1969,0.59803,0.59803,91
7627,2,208,2,208,208,1970,0.59509,0.59509,91
6489,2,208,2,208,208,1971,0.59363,0.59363,92
3694,2,208,2,208,208,1972,0.5929,0.5929,92
9635,2,208,2,208,208,1973,0.63448,0.63448,93
5156,2,208,2,208,208,1974,0.66852,0.66852,93
2628,2,208,2,208,208,1975,0.65685,0.65685,94
3099,2,208,2,208,208,1976,0.6658,0.6658,94
6806,2,208,2,208,208,1977,0.66106,0.66106,95
1855,2,208,2,208,208,1978,0.6464,0.6464,95
799,2,208,2,208,208,1979,0.64051,0.64051,96
110,2,208,2,208,208,1980,0.646,0.646,96
3591,2,208,2,208,208,1981,0.61835,0.61835,97
2058,2,208,2,208,208,1982,0.62973,0.62973,97
2000,2,208,2,208,208,1983,0.62062,0.62062,98
4190,2,208,2,208,208,1984,0.62107,0.62107,98
3412,2,208,2,208,208,1985,0.60801,0.60801,99
7764,2,208,2,208,208,1986,0.62099,0.62099,99
8050,2,208,2,208,208,1987,0.6103,0.6103,100
3969,2,208,2,208,208,1988,0.60892,0.60892,100
1592,2,208,2,208,208,1989,0.63087,0.63087,101
8240,2,208,2,208,208,1990,0.65832,0.65832,101
7583,2,208,2,208,208,1991,0.67276,0.67276,102
6471,2,208,2,208,208,1992,0.6998,0.6998,102
9736,2,208,2,208,208,1993,0.69293,0.69293,103
4272,2,208,2,208,208,1994,0.67188,0.67188,103
7218,2,208,2,208,208,1995,0.70006,0.70006,104
819,2,208,2,208,208,1996,0.67933,0.67933,104
3452,2,208,2,208,208,1997,0.66114,0.66114,105
1718,2,208,2,208,208,1998,0.63843,0.63843,105
2883,2,208,2,208,208,1999,0.63845,0.63845,106
9034,2,208,2,208,208,2000,0.62606,0.62606,106
2389,2,208,2,208,208,2001,0.6321,0.6321,107
8107,2,208,2,208,208,2002,0.62253,0.62253,107
7564,2,208,2,208,208,2003,0.62034,0.62034,108
3943,2,208,2,208,208,2004,0.59971,0.59971,108
4912,2,208,2,208,208,2005,0.61263,0.61263,109
5232,2,208,2,208,208,2006,0.60307,0.60307,109
6235,2,208,2,208,208,2007,0.60001,0.60001,110
1909,2,208,2,208,208,2008,0.6026,0.6026,110
6999,2,208,2,208,208,2009,0.59293,0.59293,111
2720,2,208,2,208,208,2010,0.58369,0.58369,111
249,2,208,2,208,208,2011,0.58804,0.58804,112
8114,2,208,2,208,208,2012,0.59278,0.59278,112
5961,2,208,2,208,208,2013,0.58514,0.58514,113
4212,2,208,2,208,208,2014,0.59672,0.59672,113
6654,2,208,2,208,208,2015,0.6124,0.6124,114
3322,2,208,2,208,208,2016,0.60769,0.60769,114
2956,2,208,2,208,208,2017,0.62795,0.62795,115
4183,2,208,2,208,208,2018,0.63463,0.63463,115
1296,3,301,3,301,301,1940,,,76
5584,3,301,3,301,301,1941,,,77
9382,3,301,3,301,301,1942,,,77
8744,3,301,3,301,301,1943,,,78
9033,3,301,3,301,301,1944,,,78
2148,3,301,3,301,301,1945,,,79
630,3,301,3,301,301,1946,,,79
7109,3,301,3,301,301,1947,,,80
1183,3,301,3,301,301,1948,,,80
3628,3,301,3,301,301,1949,,,81
5271,3,301,3,301,301,1950,,,81
638,3,301,3,301,301,1951,,,82
5353,3,301,3,301,301,1952,,,82
5725,3,301,3,301,301,1953,,,83
6846,3,301,3,301,301,1954,,,83
8419,3,301,3,301,301,1955,,,84
4288,3,301,3,301,301,1956,0.61199,0.61199,84
8328,3,301,3,301,301,1957,0.65795,0.65795,85
3927,3,301,3,301,301,1958,0.66206,0.66206,85
8546,3,301,3,301,301,1959,0.66243,0.66243,86
4580,3,301,3,301,301,1960,0.70468,0.70468,86
5005,3,301,3,301,301,1961,0.69429,0.69429,87
8249,3,301,3,301,301,1962,0.67639,0.67639,87
2609,3,301,3,301,301,1963,0.67262,0.67262,88
433,3,301,3,301,301,1964,0.6718,0.6718,88
3285,3,301,3,301,301,1965,0.69709,0.69709,89
9144,3,301,3,301,301,1966,0.67173,0.67173,89
198,3,301,3,301,301,1967,0.69985,0.69985,90
3903,3,301,3,301,301,1968,0.73637,0.73637,90
4857,3,301,3,301,301,1969,0.76296,0.76296,91
1000,3,301,3,301,301,1970,0.7757,0.7757,91
1849,3,301,3,301,301,1971,0.77544,0.77544,92
3715,3,301,3,301,301,1972,0.77927,0.77927,92
4581,3,301,3,301,301,1973,0.7587,0.7587,93
393,3,301,3,301,301,1974,0.76272,0.76272,93
6575,3,301,3,301,301,1975,0.72574,0.72574,94
3966,3,301,3,301,301,1976,0.71886,0.71886,94
7610,3,301,3,301,301,1977,0.71285,0.71285,95
2605,3,301,3,301,301,1978,0.70204,0.70204,95
7868,3,301,3,301,301,1979,0.69622,0.69622,96
6730,3,301,3,301,301,1980,0.67946,0.67946,96
7467,3,301,3,301,301,1981,0.69048,0.69048,97
2545,3,301,3,301,301,1982,0.7045,0.7045,97
7023,3,301,3,301,301,1983,0.71061,0.71061,98
3341,3,301,3,301,301,1984,0.71302,0.71302,98
2455,3,301,3,301,301,1985,0.7306,0.7306,99
1017,3,301,3,301,301,1986,0.75076,0.75076,99
6701,3,301,3,301,301,1987,0.77568,0.77568,100
7508,3,301,3,301,301,1988,0.7713,0.7713,100
7650,3,301,3,301,301,1989,0.78122,0.78122,101
5821,3,301,3,301,301,1990,0.79369,0.79369,101
3633,3,301,3,301,301,1991,0.78985,0.78985,102
5205,3,301,3,301,301,1992,0.83489,0.83489,102
6348,3,301,3,301,301,1993,0.74892,0.74892,103
6346,3,301,3,301,301,1994,0.70277,0.70277,103
2576,3,301,3,301,301,1995,0.68997,0.68997,104
2662,3,301,3,301,301,1996,0.71154,0.71154,104
8515,3,301,3,301,301,1997,0.7245,0.7245,105
302,3,301,3,301,301,1998,0.73576,0.73576,105
9659,3,301,3,301,301,1999,0.74567,0.74567,106
4324,3,301,3,301,301,2000,0.76081,0.76081,106
6029,3,301,3,301,301,2001,0.75322,0.75322,107
6769,3,301,3,301,301,2002,0.76752,0.76752,107
7612,3,301,3,301,301,2003,0.74544,0.74544,108
4254,3,301,3,301,301,2004,0.76182,0.76182,108
5401,3,301,3,301,301,2005,0.7478,0.7478,109
1528,3,301,3,301,301,2006,0.76071,0.76071,109
9613,3,301,3,301,301,2007,0.75961,0.75961,110
5065,3,301,3,301,301,2008,0.74586,0.74586,110
8714,3,301,3,301,301,2009,0.68574,0.68574,111
4767,3,301,3,301,301,2010,0.64555,0.64555,111
5544,3,301,3,301,301,2011,0.69517,0.69517,112
1737,3,301,3,301,301,2012,0.66951,0.66951,112
9715,3,301,3,301,301,2013,0.65083,0.65083,113
9888,3,301,3,301,301,2014,0.63651,0.63651,113
1654,3,301,3,301,301,2015,0.7021,0.7021,114
3922,3,301,3,301,301,2016,0.69498,0.69498,114
3900,3,301,3,301,301,2017,0.74025,0.74025,115
1840,3,301,3,301,301,2018,0.75998,0.75998,115
3436,3,344,3,344,344,1940,,,76
4566,3,344,3,344,344,1941,,,77
7926,3,344,3,344,344,1942,,,77
9885,3,344,3,344,344,1943,,,78
4409,3,344,3,344,344,1944,,,78
9735,3,344,3,344,344,1945,,,79
3289,3,344,3,344,344,1946,,,79
2324,3,344,3,344,344,1947,,,80
1695,3,344,3,344,344,1948,,,80
2110,3,344,3,344,344,1949,,,81
9627,3,344,3,344,344,1950,,,81
2759,3,344,3,344,344,1951,,,82
6220,3,344,3,344,344,1952,,,82
5042,3,344,3,344,344,1953,,,83
8902,3,344,3,344,344,1954,,,83
253,3,344,3,344,344,1955,,,84
6830,3,344,3,344,344,1956,,,84
1632,3,344,3,344,344,1957,,,85
1288,3,344,3,344,344,1958,,,85
4059,3,344,3,344,344,1959,,,86
189,3,344,3,344,344,1960,,,86
5906,3,344,3,344,344,1961,,,87
666,3,344,3,344,344,1962,,,87
2347,3,344,3,344,344,1963,,,88
3421,3,344,3,344,344,1964,,,88
6094,3,344,3,344,344,1965,,,89
7589,3,344,3,344,344,1966,,,89
9579,3,344,3,344,344,1967,,,90
8462,3,344,3,344,344,1968,,,90
7985,3,344,3,344,344,1969,,,91
7659,3,344,3,344,344,1970,,,91
673,3,344,3,344,344,1971,,,92
8736,3,344,3,344,344,1972,,,92
184,3,344,3,344,344,1973,0.90953,0.90953,93
525,3,344,3,344,344,1974,0.89296,0.89296,93
5146,3,344,3,344,344,1975,0.85097,0.85097,94
8312,3,344,3,344,344,1976,0.86806,0.86806,94
2221,3,344,3,344,344,1977,0.84633,0.84633,95
4882,3,344,3,344,344,1978,0.84117,0.84117,95
4609,3,344,3,344,344,1979,0.85371,0.85371,96
8429,3,344,3,344,344,1980,0.86814,0.86814,96
6734,3,344,3,344,344,1981,0.86149,0.86149,97
8172,3,344,3,344,344,1982,0.85299,0.85299,97
3952,3,344,3,344,344,1983,0.90545,0.90545,98
1194,3,344,3,344,344,1984,0.9007,0.9007,98
9515,3,344,3,344,344,1985,0.90802,0.90802,99
1035,3,344,3,344,344,1986,0.89455,0.89455,99
458,3,344,3,344,344,1987,0.93463,0.93463,100
2176,3,344,3,344,344,1988,0.93372,0.93372,100
2520,3,344,3,344,344,1989,0.91561,0.91561,101
2795,3,344,3,344,344,1990,0.90536,0.90536,101
3540,3,344,3,344,344,1991,0.88804,0.88804,102
5574,3,344,3,344,344,1992,0.87837,0.87837,102
3494,3,344,3,344,344,1993,0.87273,0.87273,103
7584,3,344,3,344,344,1994,0.85659,0.85659,103
2887,3,344,3,344,344,1995,0.84342,0.84342,104
1698,3,344,3,344,344,1996,0.826,0.826,104
8123,3,344,3,344,344,1997,0.83326,0.83326,105
3605,3,344,3,344,344,1998,0.84473,0.84473,105
8213,3,344,3,344,344,1999,0.85272,0.85272,106
5501,3,344,3,344,344,2000,0.86141,0.86141,106
99,3,344,3,344,344,2001,0.84982,0.84982,107
381,3,344,3,344,344,2002,0.83714,0.83714,107
4091,3,344,3,344,344,2003,0.8375,0.8375,108
8015,3,344,3,344,344,2004,0.8369,0.8369,108
7859,3,344,3,344,344,2005,0.85129,0.85129,109
9663,3,344,3,344,344,2006,0.87172,0.87172,109
4253,3,344,3,344,344,2007,0.8539,0.8539,110
1261,3,344,3,344,344,2008,0.83129,0.83129,110
8874,3,344,3,344,344,2009,0.82902,0.82902,111
8337,3,344,3,344,344,2010,0.82547,0.82547,111
474,3,344,3,344,344,2011,0.80454,0.80454,112
7386,3,344,3,344,344,2012,0.78589,0.78589,112
1903,3,344,3,344,344,2013,0.79842,0.79842,113
8254,3,344,3,344,344,2014,0.80989,0.80989,113
641,3,344,3,344,344,2015,0.84172,0.84172,114
7870,3,344,3,344,344,2016,0.87807,0.87807,114
3567,3,344,3,344,344,2017,0.88501,0.88501,115
3902,3,344,3,344,344,2018,0.88888,0.88888,115
7265,3,398,3,398,398,1940,,,76
1827,3,398,3,398,398,1941,,,77
1882,3,398,3,398,398,1942,,,77
1057,3,398,3,398,398,1943,,,78
1910,3,398,3,398,398,1944,,,78
9528,3,398,3,398,398,1945,,,79
3719,3,398,3,398,398,1946,,,79
9507,3,398,3,398,398,1947,,,80
9047,3,398,3,398,398,1948,,,80
6126,3,398,3,398,398,1949,,,81
9921,3,398,3,398,398,1950,,,81
4824,3,398,3,398,398,1951,,,82
5965,3,398,3,398,398,1952,,,82
1285,3,398,3,398,398,1953,,,83
3303,3,398,3,398,398,1954,,,83
5016,3,398,3,398,398,1955,,,84
5335,3,398,3,398,398,1956,,,84
6216,3,398,3,398,398,1957,,,85
7404,3,398,3,398,398,1958,,,85
6882,3,398,3,398,398,1959,,,86
5514,3,398,3,398,398,1960,,,86
9630,3,398,3,398,398,1961,,,87
8450,3,398,3,398,398,1962,,,87
6591,3,398,3,398,398,1963,,,88
9197,3,398,3,398,398,1964,,,88
9556,3,398,3,398,398,1965,,,89
1508,3,398,3,398,398,1966,,,89
83,3,398,3,398,398,1967,,,90
8246,3,398,3,398,398,1968,,,90
8911,3,398,3,398,398,1969,,,91
888,3,398,3,398,398,1970,,,91
6527,3,398,3,398,398,1971,,,92
5912,3,398,3,398,398,1972,,,92
7279,3,398,3,398,398,1973,,,93
9318,3,398,3,398,398,1974,,,93
1035,3,398,3,398,398,1975,,,94
344,3,398,3,398,398,1976,,,94
604,3,398,3,398,398,1977,,,95
2925,3,398,3,398,398,1978,,,95
2725,3,398,3,398,398,1979,,,96
947,3,398,3,398,398,1980,,,96
4765,3,398,3,398,398,1981,,,97
9674,3,398,3,398,398,1982,,,97
2239,3,398,3,398,398,1983,,,98
5775,3,398,3,398,398,1984,,,98
3762,3,398,3,398,398,1985,,,99
5278,3,398,3,398,398,1986,,,99
8393,3,398,3,398,398,1987,,,100
1223,3,398,3,398,398,1988,,,100
4803,3,398,3,398,398,1989,,,101
2534,3,398,3,398,398,1990,,,101
8795,3,398,3,398,398,1991,,,102
779,3,398,3,398,398,1992,,,102
7168,3,398,3,398,398,1993,,,103
7277,3,398,3,398,398,1994,,,103
812,3,398,3,398,398,1995,,,104
4155,3,398,3,398,398,1996,,,104
7877,3,398,3,398,398,1997,,,105
4490,3,398,3,398,398,1998,,,105
178,3,398,3,398,398,1999,,,106
5627,3,398,3,398,398,2000,,,106
9475,3,398,3,398,398,2001,0.69801,0.69801,107
5187,3,398,3,398,398,2002,0.68986,0.68986,107
7724,3,398,3,398,398,2003,0.72372,0.72372,108
5175,3,398,3,398,398,2004,0.75046,0.75046,108
278,3,398,3,398,398,2005,0.74499,0.74499,109
7389,3,398,3,398,398,2006,0.75997,0.75997,109
2118,3,398,3,398,398,2007,0.73627,0.73627,110
7974,3,398,3,398,398,2008,0.7454,0.7454,110
4795,3,398,3,398,398,2009,0.74428,0.74428,111
3885,3,398,3,398,398,2010,0.74209,0.74209,111
516,3,398,3,398,398,2011,0.72927,0.72927,112
8270,3,398,3,398,398,2012,0.7198,0.7198,112
5886,3,398,3,398,398,2013,0.73439,0.73439,113
4718,3,398,3,398,398,2014,0.74669,0.74669,113
16,3,398,3,398,398,2015,0.75925,0.75925,114
4709,3,398,3,398,398,2016,0.76722,0.76722,114
2235,3,398,3,398,398,2017,0.79935,0.79935,115
4969,3,398,3,398,398,2018,0.82269,0.82269,115
3361,5,500,5,500,500,1940,,,76
8580,5,500,5,500,500,1941,,,77
9133,5,500,5,500,500,1942,,,77
9954,5,500,5,500,500,1943,,,78
7848,5,500,5,500,500,1944,,,78
8766,5,500,5,500,500,1945,,,79
5878,5,500,5,500,500,1946,,,79
7127,5,500,5,500,500,1947,,,80
4359,5,500,5,500,500,1948,,,80
6675,5,500,5,500,500,1949,,,81
6928,5,500,5,500,500,1950,,,81
7055,5,500,5,500,500,1951,,,82
7173,5,500,5,500,500,1952,,,82
9802,5,500,5,500,500,1953,,,83
3796,5,500,5,500,500,1954,,,83
5431,5,500,5,500,500,1955,,,84
8545,5,500,5,500,500,1956,,,84
7308,5,500,5,500,500,1957,,,85
294,5,500,5,500,500,1958,,,85
4698,5,500,5,500,500,1959,,,86
211,5,500,5,500,500,1960,,,86
5634,5,500,5,500,500,1961,,,87
3392,5,500,5,500,500,1962,,,87
9692,5,500,5,500,500,1963,,,88
571,5,500,5,500,500,1964,,,88
5422,5,500,5,500,500,1965,0.20747,0.20747,89
3847,5,500,5,500,500,1966,0.16836,0.16836,89
3209,5,500,5,500,500,1967,0.14201,0.14201,90
8405,5,500,5,500,500,1968,0.12539,0.12539,90
9484,5,500,5,500,500,1969,0.16484,0.16484,91
4078,5,500,5,500,500,1970,0.19339,0.19339,91
9031,5,500,5,500,500,1971,0.20109,0.20109,92
6834,5,500,5,500,500,1972,0.20356,0.20356,92
516,5,500,5,500,500,1973,0.20452,0.20452,93
4881,5,500,5,500,500,1974,0.21584,0.21584,93
4185,5,500,5,500,500,1975,0.24094,0.24094,94
6988,5,500,5,500,500,1976,0.24782,0.24782,94
1409,5,500,5,500,500,1977,0.26268,0.26268,95
5464,5,500,5,500,500,1978,0.23403,0.23403,95
5437,5,500,5,500,500,1979,0.30895,0.30895,96
6911,5,500,5,500,500,1980,0.29381,0.29381,96
